id;pdmid;externalkey;parentid;exist
1;48523;ICT042TT00010BM020;48522;no
2;46270;I0C262TT00010BM005;46269;no
3;46271;I0C262TT00010BM010;46269;no
4;800060;C0C171TT0C04PCM025;800059;no
5;800062;C0C171TT0C04PYM025;800061;no
6;800064;C0C171TT0C04PNM025;800063;no
7;800066;C0C171TT0C04PRM025;800065;no
8;800068;C0C171TTO0040GM015;800067;no
9;800070;C0C171TCO0040GM015;800069;no
10;48529;C0C651TT0C04PWM010;48528;no
11;48532;C0C654TT0C04PBM010;48531;no
12;48534;C0C654TTOC04PBM010;48533;no
13;48945;C0C647DR00XP0EI112;48944;no
14;48946;C0C647DR00XP0EI200;48944;no
15;48947;C0C647DL00XP0EI038;48943;no
16;48948;C0C647DL00XP0EI012;48943;no
17;48949;C0C647DL00XP0EI058;48943;no
18;48951;C0C647DL00XP0EI034;48943;no
19;48950;C0C647DL00XP0EI078;48943;no
20;48952;C0C647DL00XP0EI100;48943;no
21;48953;C0C647DL00XP0EI114;48943;no
22;48966;C0C649DL00PU0BI038;48965;no
23;48967;C0C649DL00PU0BI058;48965;no
24;48968;C0C649DL00PU0BI078;48965;no
25;48970;C0C649DL00PU0BI118;48965;no
26;48969;C0C649DL00PU0BI112;48965;no
27;48971;C0C649DL00PU0BI200;48965;no
28;48979;C0C648DR00BP0GI112;48973;no
29;48980;C0C648DR00BP0GI200;48973;no
30;48981;C0C648DR00BP0GI212;48973;no
31;48982;C0C648DR00BP0GI300;48973;no
32;48983;C0C648DR00BP0GI400;48973;no
33;48975;C0C648DL00BP0GI038;48974;no
34;48976;C0C648DL00BP0GI058;48974;no
35;48977;C0C648DL00BP0GI078;48974;no
36;48978;C0C648DL00BP0GI118;48974;no
37;48986;C0C646DR00040GI112;48985;no
38;48987;C0C646DR00040GI200;48985;no
39;48989;C0C646DR00040WI212;48988;no
40;48990;C0C646DR00040WI300;48988;no
41;48991;C0C646DR00040WI400;48988;no
42;48992;C0C646DR00040WI500;48988;no
43;48993;C0C646DR00040WI600;48988;no
44;49000;C0C646DL00040GI014;48994;no
45;48996;C0C646DL00040GI038;48994;no
46;48998;C0C646DL00040GI012;48994;no
47;48997;C0C646DL00040GI058;48994;no
48;48995;C0C646DL00040GI034;48994;no
49;48999;C0C646DL00040GI078;48994;no
50;49001;C0C646DL00040GI100;48994;no
51;49002;C0C646DL00040GI114;48994;no
52;49007;C0C461TTO0040BM019;49006;no
53;49009;C0C461TTO0040CM019;49008;no
54;49011;C0C461TTO0040NM019;49010;no
55;49013;C0C461TTO0040GM019;49012;no
56;49015;C0C461TTO0040LM019;49014;no
57;49017;C0C461TTO0040UM019;49016;no
58;49019;C0C461TTO0040RM019;49018;no
59;49021;C0C461TTO0040YM019;49020;no
60;800402;C0C655TC00040GM010;800401;no
61;13173;IFI063O9UC018BMAF2;13172;yes
62;13178;IFI063O9UC018BMA43;13172;yes
63;13179;IFI063O9UC018BMAF6;13172;yes
64;13181;IFI063OOU0018BMAF2;13180;yes
65;13182;IFI063OOU0018BMA43;13180;yes
66;13233;IFI063OOU0018BMAF6;13180;yes
67;48920;IFI346OOS0PR0WM057;13284;no
68;48921;IFI346OOS0PR0WM082;13284;no
69;48922;IFI346OOS0PR0WM108;13284;no
70;48923;IFI346OOS0PR0WM133;13284;no
71;48924;IFI346OOS0PR0WM159;13284;no
72;48925;IFI346OOS0PR0WM204;13284;no
73;799269;IFI346OOS0PR0WM209;13284;no
74;48926;IFI346OOS0PR0BM057;15960;no
75;48927;IFI346OOS0PR0BM082;15960;no
76;48928;IFI346OOS0PR0BM108;15960;no
77;48929;IFI346OOS0PR0BM133;15960;no
78;48930;IFI346OOS0PR0BM159;15960;no
79;48931;IFI346OOS0PR0BM204;15960;no
80;799270;IFI346OOS0PR0BM209;15960;no
81;48932;IFI347OOS0PR0GM060;16003;no
82;48933;IFI347OOS0PR0GM088;16003;no
83;48934;IFI347OOS0PR0GM114;16003;no
84;48935;IFI347OOS0PR0GM140;16003;no
85;48936;IFI347OOS0PR0GM165;16003;no
86;48937;IFI347OOS0PR0GM219;16003;no
87;49026;IFI347OOS0PR0GM271;16003;no
88;49027;IFI347OOS0PR0GM321;16003;no
89;37824;IFI067OOUZ01UBM013;37822;no
90;37825;IFI067OOUZ01UBM019;37822;no
91;37826;IFI067OOUZ01UBM025;37822;no
92;37827;IFI067OOUZ01UBM030;37822;no
93;37828;IFI067OOUZ01UBM032;37822;no
94;37829;IFI067OOUZ01UBM040;37822;no
95;37830;IFI067OOUZ01UBM050;37822;no
96;37831;IFI067OOUZ01UBM060;37822;no
97;37832;IFI067OOUZ01UBM065;37822;no
98;37833;IFI067OOUZ01UBM075;37822;no
99;37834;IFI067OOUZ01UBM080;37822;no
100;37835;IFI067OOUZ01UBM090;37822;no
101;37836;IFI067OOUZ01UBM100;37822;no
102;37837;IFI067OOUZ01UBM125;37822;no
103;22633;IFI067OOTZ01UBM013;15928;no
104;15929;IFI067OOTZ01UBM019;15928;no
105;15930;IFI067OOTZ01UBM025;15928;no
106;15931;IFI067OOTZ01UBM030;15928;no
107;37610;IFI067OOTZ01UBM032;15928;no
108;37611;IFI067OOTZ01UBM034;15928;no
109;15933;IFI067OOTZ01UBM040;15928;no
110;37612;IFI067OOTZ01UBM044;15928;no
111;37613;IFI067OOTZ01UBM047;15928;no
112;22637;IFI067OOTZ01UBM050;15928;no
113;37614;IFI067OOTZ01UBM053;15928;no
114;37615;IFI067OOTZ01UBM055;15928;no
115;37616;IFI067OOTZ01UBM057;15928;no
116;37617;IFI067OOTZ01UBM058;15928;no
117;22639;IFI067OOTZ01UBM060;15928;no
118;22640;IFI067OOTZ01UBM065;15928;no
119;38981;IFI067OOTZ01UBM070;15928;no
120;22642;IFI067OOTZ01UBM075;15928;no
121;22643;IFI067OOTZ01UBM080;15928;no
122;38982;IFI067OOTZ01UBM085;15928;no
123;22645;IFI067OOTZ01UBM090;15928;no
124;38983;IFI067OOTZ01UBM095;15928;no
125;22641;IFI067OOTZ01UBM100;15928;no
126;34973;IFI067OOTZ01UBM120;15928;no
127;34974;IFI067OOTZ01UBM125;15928;no
128;34975;IFI067OOTZ01UBMT00;15928;no
129;37838;IFI067OOUE01UBM009;37823;no
130;37839;IFI067OOUE01UBM013;37823;no
131;37840;IFI067OOUE01UBM019;37823;no
132;37841;IFI067OOUE01UBM025;37823;no
133;37842;IFI067OOUE01UBM032;37823;no
134;37843;IFI067OOUE01UBM040;37823;no
135;37844;IFI067OOUE01UBM043;37823;no
136;37845;IFI067OOUE01UBM045;37823;no
137;37846;IFI067OOUE01UBM050;37823;no
138;37847;IFI067OOUE01UBM060;37823;no
139;37848;IFI067OOUE01UBM065;37823;no
140;37849;IFI067OOUE01UBM075;37823;no
141;37850;IFI067OOUE01UBM080;37823;no
142;37851;IFI067OOUE01UBMH00;37823;no
143;37852;IFI067OOUE01UBMM00;37823;no
144;37853;IFI067OOUE01UBMR00;37823;no
145;37854;IFI067OOUE01UBMT00;37823;no
146;37855;IFI067OOTE01UBM013;37821;no
147;37856;IFI067OOTE01UBM019;37821;no
148;37857;IFI067OOTE01UBM025;37821;no
149;37858;IFI067OOTE01UBM032;37821;no
150;37859;IFI067OOTE01UBM040;37821;no
151;37860;IFI067OOTE01UBM050;37821;no
152;37861;IFI067OOTE01UBM060;37821;no
153;37862;IFI067OOTE01UBM065;37821;no
154;37863;IFI067OOTE01UBM070;37821;no
155;37864;IFI067OOTE01UBM075;37821;no
156;37865;IFI067OOTE01UBM080;37821;no
157;37866;IFI067OOTE01UBM085;37821;no
158;37867;IFI067OOTE01UBM090;37821;no
159;37868;IFI067OOTE01UBM095;37821;no
160;37869;IFI067OOTE01UBM100;37821;no
161;37870;IFI067OOTE01UBMH00;37821;no
162;37871;IFI067OOTE01UBMM00;37821;no
163;37872;IFI067OOTE01UBMR00;37821;no
164;37873;IFI067OOTE01UBMT00;37821;no
165;22671;IFI068OOTZ01UBM013;15935;no
166;22672;IFI068OOTZ01UBM019;15935;no
167;22673;IFI068OOTZ01UBM025;15935;no
168;22674;IFI068OOTZ01UBM032;15935;no
169;22675;IFI068OOTZ01UBM040;15935;no
170;22676;IFI068OOTZ01UBM045;15935;no
171;22677;IFI068OOTZ01UBM050;15935;no
172;22678;IFI068OOTZ01UBM060;15935;no
173;40339;IFI068OOTZ01UBM065;15935;no
174;40340;IFI068OOTZ01UBM080;15935;no
175;40341;IFI068OOTZ01UBM085;15935;no
176;40342;IFI068OOTZ01UBM095;15935;no
177;40343;IFI068OOTZ01UBM100;15935;no
178;40344;IFI068OOTZ01UBM105;15935;no
179;40345;IFI068OOTZ01UBM115;15935;no
180;40346;IFI068OOTZ01UBM120;15935;no
181;40347;IFI068OOUZ01UBM013;40338;no
182;40348;IFI068OOUZ01UBM019;40338;no
183;40349;IFI068OOUZ01UBM025;40338;no
184;40350;IFI068OOUZ01UBM032;40338;no
185;40351;IFI068OOUZ01UBM040;40338;no
186;40352;IFI068OOUZ01UBM045;40338;no
187;40353;IFI068OOUZ01UBM050;40338;no
188;40354;IFI068OOUZ01UBM065;40338;no
189;40355;IFI068OOUZ01UBM075;40338;no
190;22681;IFI071O9UC018BM013;22680;no
191;22682;IFI071O9UC018BM019;22680;no
192;22683;IFI071O9UC018BM025;22680;no
193;22684;IFI071O9UC018BM032;22680;no
194;15938;IFI071OOU0018BM013;15937;no
195;15939;IFI071OOU0018BM019;15937;no
196;15940;IFI071OOU0018BM025;15937;no
197;15941;IFI071OOU0018BM032;15937;no
198;15942;IFI071OOU0018BM040;15937;no
199;15944;IFI071OOU0018BM050;15937;no
200;46273;IFI072OOUZ01UBM013;46272;no
201;46274;IFI072OOUZ01UBM019;46272;no
202;46275;IFI072OOUZ01UBM025;46272;no
203;46276;IFI072OOUZ01UBM038;46272;no
204;46277;IFI072OOUZ01UBM050;46272;no
205;22690;IFI073OOU0018GM013;22689;no
206;22691;IFI073OOU0018GM019;22689;no
207;22692;IFI073OOU0018GM025;22689;no
208;22693;IFI073OOU0018GM032;22689;no
209;22723;IFI074OOU0038CM013;22722;yes
210;22724;IFI074OOU0038CM019;22722;yes
211;22725;IFI074OOU0038CM025;22722;yes
212;39140;IFI074OOU0038CM032;22722;no
213;22727;IFI075O9UC080GM020;22726;no
214;22728;IFI075O9UC080GM030;22726;no
215;22729;IFI075O9UC080GM040;22726;no
216;22730;IFI075O9UC080GM050;22726;no
217;22731;IFI075O9UC080GM060;22726;no
218;22732;IFI075O9UC080GM070;22726;no
219;22733;IFI075O9UC080GM080;22726;no
220;800403;IFI075O9UC080GM100;22726;no
221;800404;IFI075O9UC080GM120;22726;no
222;24122;IFI076OOUC010BM013;22734;no
223;24123;IFI076OOUC010BM019;22734;no
224;24124;IFI076OOUC010BM025;22734;no
225;24125;IFI076O9UC010BM013;24121;no
226;24126;IFI076O9UC010BM019;24121;no
227;24127;IFI076O9UC010BM025;24121;no
228;22719;IFI196OOU0028BM013;22718;yes
229;22720;IFI196OOU0028BM019;22718;yes
230;22721;IFI196OOU0028BM025;22718;yes
231;33457;IFI070OOU0018BI012;33456;no
