PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
22129;ITDAA09022009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-22/9-DG;ITDAA09022009;TL-22/9-DG;Product Workflow 2.0 - Approved;yes
22131;ITDAA09025000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-25/9-DG;ITDAA09025000;TL-25/9-DG;Product Workflow 2.0 - Approved;yes
22132;ITDAA09028009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-28/9-DG;ITDAA09028009;TL-28/9-DG;Product Workflow 2.0 - Approved;yes
22134;ITDAA09032009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-32/9-DG;ITDAA09032009;TL-32/9-DG;Product Workflow 2.0 - Approved;yes
22135;ITDAA09035009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-35/9-DG;ITDAA09035009;TL-35/9-DG;Product Workflow 2.0 - Approved;yes
22137;ITDAA09040000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-40/9-DG;ITDAA09040000;TL-40/9-DG;Product Workflow 2.0 - Approved;yes
22138;ITDAA09042000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-42/9-DG;ITDAA09042000;TL-42/9-DG;Product Workflow 2.0 - Approved;yes
22140;ITDAA09048009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-48/9-DG;ITDAA09048009;TL-48/9-DG;Product Workflow 2.0 - Approved;yes
22142;ITDAA09050009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-50/9-DG;ITDAA09050009;TL-50/9-DG;Product Workflow 2.0 - Approved;yes
22145;ITDAA09060009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-60/9-DG;ITDAA09060009;TL-60/9-DG;Product Workflow 2.0 - Approved;yes
22147;ITDAA09064809;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-64/9-DG;ITDAA09064809;TL-64/9-DG;Product Workflow 2.0 - Approved;yes
22148;ITDAA09067009;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-67/9-DG;ITDAA09067009;TL-67/9-DG;Product Workflow 2.0 - Blocked;no
22149;ITDAA09076000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-76/9-DG;ITDAA09076000;TL-76/9-DG;Product Workflow 2.0 - Approved;yes
22150;ITDAA09089000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-89/9-DG;ITDAA09089000;TL-89/9-DG;Product Workflow 2.0 - Approved;yes
32864;ITDFA09018000;Item;Tubolit DG;Tube – standard (PE);9 mm;30643;TL-18/9-DGU;ITDFA09018000;TL-18/9-DGU;Product Workflow 2.0 - Blocked;no
22749;ITDFA13054000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-54/13-DGU;ITDFA13054000;TL-54/13-DGU;Product Workflow 2.0 - Blocked;no
22750;ITDAA13054002;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-54/13-DG;ITDAA13054002;TL-54/13-DG;Product Workflow 2.0 - Approved;yes
21686;ITDFA13010000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-10/13-DGU;ITDFA13010000;TL-10/13-DGU;Product Workflow 2.0 - Blocked;no
21687;ITDFA13015000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-15/13-DGU;ITDFA13015000;TL-15/13-DGU;Product Workflow 2.0 - Blocked;no
21827;ITDAA13015009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-15/13-DG;ITDAA13015009;TL-15/13-DG;Product Workflow 2.0 - Approved;yes
21878;ITDFA13022000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-22/13-DGU;ITDFA13022000;TL-22/13-DGU;Product Workflow 2.0 - Blocked;no
21829;ITDAA13018009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-18/13-DG;ITDAA13018009;TL-18/13-DG;Product Workflow 2.0 - Approved;yes
21880;ITDFA13028000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-28/13-DGU;ITDFA13028000;TL-28/13-DGU;Product Workflow 2.0 - Blocked;no
21831;ITDAA13110009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-110/13-DG;ITDAA13110009;TL-110/13-DG;Product Workflow 2.0 - Approved;yes
21882;ITDFA13035000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-35/13-DGU;ITDFA13035000;TL-35/13-DGU;Product Workflow 2.0 - Blocked;no
21832;ITDAA13110901;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-110/13-DG/ZS;ITDAA13110901;TL-110/13-DG/ZS;Product Workflow 2.0 - Blocked;no
21833;ITDAA13114000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-114/13-DG;ITDAA13114000;TL-114/13-DG;Product Workflow 2.0 - Approved;yes
21834;ITDAA13125000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-125/13-DG;ITDAA13125000;TL-125/13-DG;Product Workflow 2.0 - Approved;yes
21885;ITDFA13042000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-42/13-DGU;ITDFA13042000;TL-42/13-DGU;Product Workflow 2.0 - Blocked;no
21886;ITDFA13048000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-48/13-DGU;ITDFA13048000;TL-48/13-DGU;Product Workflow 2.0 - Blocked;no
21888;ITDFA13060000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-60/13-DGU;ITDFA13060000;TL-60/13-DGU;Product Workflow 2.0 - Blocked;no
21889;ITDFA13076000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-76/13-DGU;ITDFA13076000;TL-76/13-DGU;Product Workflow 2.0 - Blocked;no
22037;ITDAA13028009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-28/13-DG;ITDAA13028009;TL-28/13-DG;Product Workflow 2.0 - Approved;yes
22039;ITDAA13032009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-32/13-DG;ITDAA13032009;TL-32/13-DG;Product Workflow 2.0 - Approved;yes
22040;ITDAA13032937;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-32/13-PC937;ITDAA13032937;TL-32/13-PC937;Product Workflow 2.0 - Blocked;no
22041;ITDAA13032939;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-32/13-PC939;ITDAA13032939;TL-32/13-PC939;Product Workflow 2.0 - Blocked;no
22042;ITDAA13035002;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-35/13-DG;ITDAA13035002;TL-35/13-DG;Product Workflow 2.0 - Approved;yes
22044;ITDAA13040009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-40/13-DG;ITDAA13040009;TL-40/13-DG;Product Workflow 2.0 - Approved;yes
22045;ITDAA13042009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-42/13-DG;ITDAA13042009;TL-42/13-DG;Product Workflow 2.0 - Approved;yes
22047;ITDAA13048002;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-48/13-DG;ITDAA13048002;TL-48/13-DG;Product Workflow 2.0 - Approved;yes
22049;ITDAA13050002;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-50/13-DG;ITDAA13050002;TL-50/13-DG;Product Workflow 2.0 - Approved;yes
22052;ITDAA13060000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-60/13-DG;ITDAA13060000;TL-60/13-DG;Product Workflow 2.0 - Approved;yes
22054;ITDAA13064000;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-64/13-DG;ITDAA13064000;TL-64/13-DG;Product Workflow 2.0 - Approved;yes
22055;ITDAA13067009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-67/13-DG;ITDAA13067009;TL-67/13-DG;Product Workflow 2.0 - Blocked;no
22056;ITDAA13076009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-76/13-DG;ITDAA13076009;TL-76/13-DG;Product Workflow 2.0 - Approved;yes
22057;ITDAA13089009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-89/13-DG;ITDAA13089009;TL-89/13-DG;Product Workflow 2.0 - Approved;yes
22151;ITDAA13020009;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-20/13-DG;ITDAA13020009;TL-20/13-DG;Product Workflow 2.0 - Approved;yes
22152;ITDAA13022008;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-22/13-DG;ITDAA13022008;TL-22/13-DG;Product Workflow 2.0 - Approved;yes
32684;ITDAA13025002;Item;Tubolit DG;Tube – standard (PE);13 mm;30644;TL-25/13-DG;ITDAA13025002;TL-25/13-DG;Product Workflow 2.0 - Approved;yes
21689;ITDFA19015000;Item;Tubolit DG;Tube – standard (PE);19 mm;31890;TL-15/19-DGU;ITDFA19015000;TL-15/19-DGU;Product Workflow 2.0 - Blocked;no
21892;ITDFA19028000;Item;Tubolit DG;Tube – standard (PE);19 mm;31890;TL-28/19-DGU;ITDFA19028000;TL-28/19-DGU;Product Workflow 2.0 - Blocked;no
21890;ITDFA19022000;Item;Tubolit DG;Tube – standard (PE);19 mm;31890;TL-22/19-DGU;ITDFA19022000;TL-22/19-DGU;Product Workflow 2.0 - Blocked;no
21894;ITDFA19035000;Item;Tubolit DG;Tube – standard (PE);19 mm;31890;TL-35/19-DGU;ITDFA19035000;TL-35/19-DGU;Product Workflow 2.0 - Blocked;no
21896;ITDFA19042000;Item;Tubolit DG;Tube – standard (PE);19 mm;31890;TL-42/19-DGU;ITDFA19042000;TL-42/19-DGU;Product Workflow 2.0 - Blocked;no
22762;ITDAA20054000;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-54/20-DG;ITDAA20054000;TL-54/20-DG;Product Workflow 2.0 - Approved;yes
21835;ITDAA20015009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-15/20-DG;ITDAA20015009;TL-15/20-DG;Product Workflow 2.0 - Approved;yes
21837;ITDAA20018009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-18/20-DG;ITDAA20018009;TL-18/20-DG;Product Workflow 2.0 - Approved;yes
21839;ITDAA20110009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-110/20-DG;ITDAA20110009;TL-110/20-DG;Product Workflow 2.0 - Approved;yes
21840;ITDAA20114009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-114/20-DG;ITDAA20114009;TL-114/20-DG;Product Workflow 2.0 - Approved;yes
21943;ITDAA20028009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-28/20-DG;ITDAA20028009;TL-28/20-DG;Product Workflow 2.0 - Approved;yes
21945;ITDAA20035009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-35/20-DG;ITDAA20035009;TL-35/20-DG;Product Workflow 2.0 - Approved;yes
21947;ITDAA20042009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-42/20-DG;ITDAA20042009;TL-42/20-DG;Product Workflow 2.0 - Approved;yes
21949;ITDAA20048009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-48/20-DG;ITDAA20048009;TL-48/20-DG;Product Workflow 2.0 - Approved;yes
21953;ITDAA20060000;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-60/20-DG;ITDAA20060000;TL-60/20-DG;Product Workflow 2.0 - Approved;yes
21955;ITDAA20064009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-64/20-DG;ITDAA20064009;TL-64/20-DG;Product Workflow 2.0 - Approved;yes
21956;ITDAA20076009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-76/20-DG;ITDAA20076009;TL-76/20-DG;Product Workflow 2.0 - Approved;yes
21957;ITDAA20089009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-89/20-DG;ITDAA20089009;TL-89/20-DG;Product Workflow 2.0 - Approved;yes
22058;ITDAA20022009;Item;Tubolit DG;Tube – standard (PE);20 mm;21118;TL-22/20-DG;ITDAA20022009;TL-22/20-DG;Product Workflow 2.0 - Approved;yes
22760;ITDAA25054000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-54/25-DG;ITDAA25054000;TL-54/25-DG;Product Workflow 2.0 - Approved;yes
21647;ITDAA25114000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-114/25-DG;ITDAA25114000;TL-114/25-DG;Product Workflow 2.0 - Blocked;no
21691;ITDFA25015000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-15/25-DGU;ITDFA25015000;TL-15/25-DGU;Product Workflow 2.0 - Blocked;no
21897;ITDFA25022000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-22/25-DGU;ITDFA25022000;TL-22/25-DGU;Product Workflow 2.0 - Blocked;no
21899;ITDFA25028000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-28/25-DGU;ITDFA25028000;TL-28/25-DGU;Product Workflow 2.0 - Blocked;no
21901;ITDFA25035000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-35/25-DGU;ITDFA25035000;TL-35/25-DGU;Product Workflow 2.0 - Blocked;no
21958;ITDAA25048000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-48/25-DG;ITDAA25048000;TL-48/25-DG;Product Workflow 2.0 - Blocked;no
21960;ITDAA25060009;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-60/25-DG;ITDAA25060009;TL-60/25-DG;Product Workflow 2.0 - Blocked;no
21961;ITDAA25076000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-76/25-DG;ITDAA25076000;TL-76/25-DG;Product Workflow 2.0 - Blocked;no
21962;ITDAA25089009;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-89/25-DG;ITDAA25089009;TL-89/25-DG;Product Workflow 2.0 - Blocked;no
32880;ITDFA25042000;Item;Tubolit DG;Tube – standard (PE);25 mm;21120;TL-42/25-DGU;ITDFA25042000;TL-42/25-DGU;Product Workflow 2.0 - Blocked;no
22737;ITDAA30054000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-54/30-DG;ITDAA30054000;TL-54/30-DG;Product Workflow 2.0 - Approved;yes
21648;ITDAA30018009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-18/30-DG;ITDAA30018009;TL-18/30-DG;Product Workflow 2.0 - Approved;yes
21649;ITDAA30114000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-114/30-DG;ITDAA30114000;TL-114/30-DG;Product Workflow 2.0 - Approved;yes
21963;ITDAA30022000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-22/30-DG;ITDAA30022000;TL-22/30-DG;Product Workflow 2.0 - Approved;yes
21964;ITDAA30028009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-28/30-DG;ITDAA30028009;TL-28/30-DG;Product Workflow 2.0 - Approved;yes
21965;ITDAA30035009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-35/30-DG;ITDAA30035009;TL-35/30-DG;Product Workflow 2.0 - Approved;yes
21966;ITDAA30042009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-42/30-DG;ITDAA30042009;TL-42/30-DG;Product Workflow 2.0 - Approved;yes
21967;ITDAA30048000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-48/30-DG;ITDAA30048000;TL-48/30-DG;Product Workflow 2.0 - Approved;yes
21969;ITDAA30060000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-60/30-DG;ITDAA30060000;TL-60/30-DG;Product Workflow 2.0 - Approved;yes
21970;ITDAA30064009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-64/30-DG;ITDAA30064009;TL-64/30-DG;Product Workflow 2.0 - Approved;yes
21971;ITDAA30076009;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-76/30-DG;ITDAA30076009;TL-76/30-DG;Product Workflow 2.0 - Approved;yes
21972;ITDAA30089000;Item;Tubolit DG;Tube – standard (PE);30 mm;30648;TL-89/30-DG;ITDAA30089000;TL-89/30-DG;Product Workflow 2.0 - Approved;yes
22738;ITDBA09054009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-54/9-DG-B1;ITDBA09054009;TL-54/9-DG-B1;;no
21667;ITDBA09012000;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-12/9-DG-B1;ITDBA09012000;TL-12/9-DG-B1;;no
21668;ITDBA09015009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-15/9-DG-B1;ITDBA09015009;TL-15/9-DG-B1;;no
22008;ITDBA09018009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-18/9-DG-B1;ITDBA09018009;TL-18/9-DG-B1;;no
22009;ITDBA09020009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-20/9-DG-B1;ITDBA09020009;TL-20/9-DG-B1;;no
22010;ITDBA09022009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-22/9-DG-B1;ITDBA09022009;TL-22/9-DG-B1;;no
22011;ITDBA09025009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-25/9-DG-B1;ITDBA09025009;TL-25/9-DG-B1;;no
22012;ITDBA09028009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-28/9-DG-B1;ITDBA09028009;TL-28/9-DG-B1;;no
22013;ITDBA09032009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-32/9-DG-B1;ITDBA09032009;TL-32/9-DG-B1;;no
22014;ITDBA09035009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-35/9-DG-B1;ITDBA09035009;TL-35/9-DG-B1;;no
22015;ITDBA09042000;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-42/9-DG-B1;ITDBA09042000;TL-42/9-DG-B1;;no
22016;ITDBA09048009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-48/9-DG-B1;ITDBA09048009;TL-48/9-DG-B1;;no
22018;ITDBA09060009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-60/9-DG-B1;ITDBA09060009;TL-60/9-DG-B1;;no
22019;ITDBA09064009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-64/9-DG-B1;ITDBA09064009;TL-64/9-DG-B1;;no
22020;ITDBA09076000;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-76/9-DG-B1;ITDBA09076000;TL-76/9-DG-B1;;no
22021;ITDBA09089000;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-89/9-DG-B1;ITDBA09089000;TL-89/9-DG-B1;;no
32687;ITDBA09040009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-40/9-DG-B1;ITDBA09040009;TL-40/9-DG-B1;;no
32688;ITDBA09050009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-50/9-DG-B1;ITDBA09050009;TL-50/9-DG-B1;;no
32689;ITDBA09070009;Item;Tubolit DG B1;Tube – standard (PE);9 mm;30646;TL-70/9-DG-B1;ITDBA09070009;TL-70/9-DG-B1;;no
21669;ITDBA13012000;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-12/13-DG-B1;ITDBA13012000;TL-12/13-DG-B1;;no
21670;ITDBA13015009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-15/13-DG-B1;ITDBA13015009;TL-15/13-DG-B1;;no
21671;ITDBA13018009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-18/13-DG-B1;ITDBA13018009;TL-18/13-DG-B1;;no
21672;ITDBA13110009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-110/13-DG-B1;ITDBA13110009;TL-110/13-DG-B1;;no
21673;ITDBA13114009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-114/13-DG-B1;ITDBA13114009;TL-114/13-DG-B1;;no
21674;ITDBA13125009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-125/13-DG-B1;ITDBA13125009;TL-125/13-DG-B1;;no
22022;ITDBA13020009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-20/13-DG-B1;ITDBA13020009;TL-20/13-DG-B1;;no
22023;ITDBA13022009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-22/13-DG-B1;ITDBA13022009;TL-22/13-DG-B1;;no
22024;ITDBA13028009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-28/13-DG-B1;ITDBA13028009;TL-28/13-DG-B1;;no
22025;ITDBA13032009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-32/13-DG-B1;ITDBA13032009;TL-32/13-DG-B1;;no
22026;ITDBA13042009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-42/13-DG-B1;ITDBA13042009;TL-42/13-DG-B1;;no
22027;ITDBA13048009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-48/13-DG-B1;ITDBA13048009;TL-48/13-DG-B1;;no
22028;ITDBA13060000;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-60/13-DG-B1;ITDBA13060000;TL-60/13-DG-B1;;no
22029;ITDBA13064009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-64/13-DG-B1;ITDBA13064009;TL-64/13-DG-B1;;no
22030;ITDBA13070009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-70/13-DG-B1;ITDBA13070009;TL-70/13-DG-B1;;no
22031;ITDBA13076009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-76/13-DG-B1;ITDBA13076009;TL-76/13-DG-B1;;no
22032;ITDBA13089009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-89/13-DG-B1;ITDBA13089009;TL-89/13-DG-B1;;no
32107;ITDBA13010009;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-10/13-DG-B1;ITDBA13010009;TL-10/13-DG-B1;;no
32690;ITDBA13035002;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-35/13-DG-B1;ITDBA13035002;TL-35/13-DG-B1;;no
32691;ITDBA13050002;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-50/13-DG-B1;ITDBA13050002;TL-50/13-DG-B1;;no
32692;ITDBA13054002;Item;Tubolit DG B1;Tube – standard (PE);13 mm;30647;TL-54/13-DG-B1;ITDBA13054002;TL-54/13-DG-B1;;no
22739;ITDBA20054009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-54/20-DG-B1;ITDBA20054009;TL-54/20-DG-B1;;no
21842;ITDBA20028170;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-28/20-DG-BK2;ITDBA20028170;TL-28/20-DG-BK2;;no
21843;ITDBA20035009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-35/20-DG-B1;ITDBA20035009;TL-35/20-DG-B1;;no
21844;ITDBA20042009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-42/20-DG-B1;ITDBA20042009;TL-42/20-DG-B1;;no
21845;ITDBA20048009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-48/20-DG-B1;ITDBA20048009;TL-48/20-DG-B1;;no
21847;ITDBA20060009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-60/20-DG-B1;ITDBA20060009;TL-60/20-DG-B1;;no
21848;ITDBA20076009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-76/20-DG-B1;ITDBA20076009;TL-76/20-DG-B1;;no
21849;ITDBA20089009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-89/20-DG-B1;ITDBA20089009;TL-89/20-DG-B1;;no
21675;ITDBA20015009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-15/20-DG-B1;ITDBA20015009;TL-15/20-DG-B1;;no
21676;ITDBA20018009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-18/20-DG-B1;ITDBA20018009;TL-18/20-DG-B1;;no
21677;ITDBA20110009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-110/20-DG-B1;ITDBA20110009;TL-110/20-DG-B1;;no
21678;ITDBA20114009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-114/20-DG-B1;ITDBA20114009;TL-114/20-DG-B1;;no
22033;ITDBA20022009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-22/20-DG-B1;ITDBA20022009;TL-22/20-DG-B1;;no
22034;ITDBA20028009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-28/20-DG-B1;ITDBA20028009;TL-28/20-DG-B1;;no
22035;ITDBA20028130;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-28/20-DG-BK1;ITDBA20028130;TL-28/20-DG-BK1;;no
30232;ITDBA20020009;Item;Tubolit DG B1;Tube – standard (PE);20 mm;21139;TL-20/20-DG-B1;ITDBA20020009;TL-20/20-DG-B1;;no
22748;ITDBA25054009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-54/25-DG-B1;ITDBA25054009;TL-54/25-DG-B1;;no
21850;ITDBA25028000;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-28/25-DG-B1;ITDBA25028000;TL-28/25-DG-B1;;no
21851;ITDBA25035000;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-35/25-DG-B1;ITDBA25035000;TL-35/25-DG-B1;;no
21852;ITDBA25042000;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-42/25-DG-B1;ITDBA25042000;TL-42/25-DG-B1;;no
21853;ITDBA25048009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-48/25-DG-B1;ITDBA25048009;TL-48/25-DG-B1;;no
21855;ITDBA25060009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-60/25-DG-B1;ITDBA25060009;TL-60/25-DG-B1;;no
21856;ITDBA25076009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-76/25-DG-B1;ITDBA25076009;TL-76/25-DG-B1;;no
21857;ITDBA25089009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-89/25-DG-B1;ITDBA25089009;TL-89/25-DG-B1;;no
21679;ITDBA25110009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-110/25-DG-B1;ITDBA25110009;TL-110/25-DG-B1;;no
21680;ITDBA25114009;Item;Tubolit DG B1;Tube – standard (PE);25 mm;21141;TL-114/25-DG-B1;ITDBA25114009;TL-114/25-DG-B1;;no
21858;ITDBA26022009;Item;Tubolit DG B1;Tube – standard (PE);26 mm;31892;TL-22/26-DG-B1;ITDBA26022009;TL-22/26-DG-B1;;no
21681;ITDBA26018000;Item;Tubolit DG B1;Tube – standard (PE);26 mm;31892;TL-18/26-DG-B1;ITDBA26018000;TL-18/26-DG-B1;;no
21682;ITDBA27015009;Item;Tubolit DG B1;Tube – standard (PE);27 mm;31893;TL-15/27-DG-B1;ITDBA27015009;TL-15/27-DG-B1;;no
22741;ITDBA30054000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-54/30-DG-B1;ITDBA30054000;TL-54/30-DG-B1;;no
21859;ITDBA30022000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-22/30-DG-B1;ITDBA30022000;TL-22/30-DG-B1;;no
